matvecs,res_L2,res_Linf,vcycles,group_name,cells,frequency_x,frequency_y,frequency_z,max_depth,mesh,mesh_family,scale_x,scale_y,scale_z,solver,unknowns
34,3.2170825656306775e-15,1.1348637513223752e-13,34,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
35,9.616523325326026e-16,4.555398865175484e-14,35,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
36,2.7285420661265436e-16,1.8561321661805804e-14,36,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
37,1.5719049929449976e-16,7.471450689179106e-15,37,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
38,5.2576203540520355e-17,2.717002803714424e-15,38,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_gmg,89121
0,0.02157665843041111,1.167655056177357,0,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
1,0.007215076407596315,0.23200890338123004,1,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
2,0.002066781643493796,0.07026086178166431,2,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
3,0.0009886415623925743,0.024421823177588342,3,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
4,0.00023768502983818153,0.007547221232111025,4,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
5,0.00012053881048644218,0.004145251996263671,5,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
6,2.6365195418751076e-05,0.0013476320722769742,6,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
7,2.346606194772706e-05,0.0003937115546887587,7,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
8,4.680020881602385e-06,0.0001780420863956282,8,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
9,1.6781930458086418e-06,9.774808513606557e-05,9,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
10,7.777204619758996e-07,3.411147569242471e-05,10,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
11,3.1737686026844125e-07,1.1247184185358511e-05,11,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
12,1.0553366668418408e-07,5.902807731776818e-06,12,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
13,7.889611886010547e-08,2.8144730844358384e-06,13,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
14,2.5599856890300024e-08,1.053639605689061e-06,14,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
15,1.3865065080789956e-08,5.715934492958698e-07,15,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
16,6.586749256479875e-09,2.180558748195252e-07,16,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
17,2.331442671911824e-09,9.309593993011706e-08,17,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
18,1.2857852990663822e-09,5.710651833883439e-08,18,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
19,5.008135870178957e-10,1.908056831336504e-08,19,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
20,2.140409785175712e-10,7.047141634904063e-09,20,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
21,7.877400888825591e-11,2.814287482065479e-09,21,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
22,2.6841408719453233e-11,7.66340940533155e-10,22,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
23,1.0799766336370616e-11,4.165815152062748e-10,23,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
24,3.650521948487587e-12,1.42222470077761e-10,24,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
25,1.376989458206388e-12,4.730672448803222e-11,25,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
26,7.636012077137906e-13,3.128307583281306e-11,26,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
27,3.811630623538233e-13,1.3800934079730404e-11,27,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
28,1.0649746381439724e-13,5.0783212650026915e-12,28,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
29,7.494159243143462e-14,3.189075245799157e-12,29,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
30,4.0236479726349513e-14,1.2489964027348707e-12,30,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
31,1.07437748429844e-14,5.429579220243279e-13,31,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
32,5.721386253951739e-15,2.4759647152720413e-13,32,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
33,2.314246623238233e-15,7.693322185102937e-14,33,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
34,7.463166659634987e-16,3.64775518193078e-14,34,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
35,5.825729539822699e-16,1.779840332002391e-14,35,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
36,2.976259354303414e-16,7.75515564015613e-15,36,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
37,1.1006950934859356e-16,3.3472623129625165e-15,37,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.2,38592,0.5,0.5,0.125,6,adaptive(0.2),adapt,1.0,1.0,4.0,accelerated_gmg,33745
0,0.05481287002802579,1.94662494823574,0,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
1,0.01063080376678738,0.3342706977630122,1,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
2,0.0032227081142409443,0.0750726464581786,2,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
3,0.0017693935098658288,0.03463399955580836,3,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
4,0.00047946977258900444,0.009283917138776944,4,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
5,0.00012383135738726288,0.003310580386906228,5,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
6,5.8743916822950813e-05,0.0013261569782361926,6,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
7,1.9176451831925394e-05,0.00047190521139176396,7,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
8,6.39327517326585e-06,0.00014869822919399907,8,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
9,1.9818790856497957e-06,4.9354430039735296e-05,9,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
10,8.35457508932598e-07,1.9465120751303905e-05,10,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
11,2.160394697062072e-07,6.304415671652717e-06,11,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
12,6.066987121339821e-08,2.3167805386736943e-06,12,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
13,4.599294329139597e-08,8.767281912708161e-07,13,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
14,1.1528092264617123e-08,3.786089126804153e-07,14,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
15,4.423033045217637e-09,1.115459375770861e-07,15,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
16,1.79358185033366e-09,4.515897066921266e-08,16,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
17,7.701800696360519e-10,2.4121977447017742e-08,17,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
18,3.270838554966154e-10,8.299318543489406e-09,18,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
19,1.175943157192946e-10,3.2160244129227486e-09,19,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
20,3.5529704178749455e-11,9.73941325988856e-10,20,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
21,1.066272100320261e-11,3.1751438671997977e-10,21,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
22,6.023828522964867e-12,1.1753180562518666e-10,22,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
23,2.3889808140714447e-12,4.466804592253181e-11,23,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
24,6.377395391487213e-13,2.0033287920026995e-11,24,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
25,2.4614523382301637e-13,6.779526151189246e-12,25,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
26,9.462822052795263e-14,1.9984674952886303e-12,26,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
27,4.590512272438505e-14,1.1593082254706252e-12,27,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
28,1.0779854495854036e-14,2.716196551342123e-13,28,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
29,3.2982349191803327e-15,7.94614534551661e-14,29,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
30,1.3874731799887182e-15,3.408486274465913e-14,30,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
31,5.87934257938235e-16,1.594639200436706e-14,31,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
32,1.7764577447305202e-16,6.1176254774486945e-15,32,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=0.5,11712,0.5,0.5,0.125,5,adaptive(0.5),adapt,1.0,1.0,4.0,accelerated_gmg,10369
0,0.25295078723568554,4.016921849680695,0,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
1,0.01970773058420333,0.23763501163768966,1,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
2,0.006030130528828665,0.07615803679141316,2,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
3,0.0010003367367918954,0.011020434912048635,3,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
4,0.00018381025913324282,0.002083837487499983,4,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
5,3.8904019671570144e-05,0.00041154814711013557,5,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
6,6.226599161214397e-06,7.93685987224687e-05,6,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
7,1.6379919588624986e-06,1.5236152712710835e-05,7,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
8,3.190961666283728e-07,4.184141616855412e-06,8,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
9,7.184727646497486e-08,9.121998890994774e-07,9,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
10,1.9393684549782676e-08,3.0154367431676435e-07,10,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
11,1.5787874121434015e-09,2.4428862995919762e-08,11,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
12,2.8795507995905917e-10,4.34773478285786e-09,12,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
13,1.4357681948769353e-10,1.7396464886912044e-09,13,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
14,2.3767490325089514e-11,2.9813677624745875e-10,14,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
15,3.120310583913828e-12,4.323796346981804e-11,15,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
16,1.340611766477299e-12,1.2982254927632551e-11,16,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
17,1.973542272801295e-13,2.5881417204348327e-12,17,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
18,3.89096350755336e-14,4.310102532603661e-13,18,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
19,7.524914472502809e-15,1.3460561888639288e-13,19,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
20,2.220446049250313e-15,2.918984019226213e-14,20,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_gmg mesh=adapt interpolation=1.0,2752,0.5,0.5,0.125,5,adaptive(1.0),adapt,1.0,1.0,4.0,accelerated_gmg,2249
0,0.011215746363060795,0.6617940026648692,0,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
1,0.0017027027974974894,0.1576972189799926,1,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
2,0.0005323124865996105,0.03817032012146552,2,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
3,0.00022973735814670588,0.01192379683006637,3,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
4,0.00012789525633598493,0.004935365539795658,4,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
5,5.1887895704702506e-05,0.0023789754862656816,5,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
6,2.1623420873122316e-05,0.0010758043452035611,6,scale=[1_1_4] freq=[0.5_0.5_0.125] solver=accelerated_hybrid_mg mesh=adapt interpolation=0.1,98624,0.5,0.5,0.125,6,adaptive(0.1),adapt,1.0,1.0,4.0,accelerated_hybrid_mg,89121
